,words,ner,task
437,"['5', '.', 'Через', '3', 'дня', 'терапии', '(', 'Амоксициллином', '500', 'мг', '3', 'раза', 'или', 'Азитромицином', '500', 'мг', '1', 'раз', 'в', 'сутки', ')', '–', 'температура', 'тела', 'нормализовалась', '–', '36,8', '°', 'С', ',', 'уменьшилась', 'интоксикация', '(', 'снижение', 'слабости', ',', 'потливости', ',', 'улучшение', 'аппетита', ')', ',', 'уменьшилась', 'одышка', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",292
438,"['Какова', 'Ваша', 'дальнейшая', 'лечебная', 'тактика', '?']","['O', 'O', 'O', 'O', 'O', 'O']",292
439,"['Обоснуйте', 'Ваш', 'выбор', '.']","['O', 'O', 'O', 'O']",292
498,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '361', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '295', '[', 'K001993', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Вызов', 'врача-терапевта', 'участкового', 'на', 'дом', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
499,"['Больной', 'М', '66', 'лет', '.']","['O', 'O', 'O', 'O', 'O']",295
500,"['Диагноз', '«', 'ИБС', ',', 'стенокардия', 'напряжения', 'ФК', 'III', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
501,"['Постинфарктный', 'кардиосклероз', '(', 'инфаркт', 'миокарда', 'в', '2013', 'году', ')', ',', 'коронаросклероз', '(', 'коронарография', 'в', '2013', 'г', '.', ',', '2014', 'г', '.', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
502,"['Постоянная', 'форма', 'фибрилляции', 'предсердий', '.']","['O', 'O', 'O', 'O', 'O']",295
503,"['Гипертоническая', 'болезнь', 'III', 'ст', '.', 'Риск', 'ССО4', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
504,"['ХСН', 'II', 'Б', ',', 'ФК', 'III', '»', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
505,"['Жалобы', 'на', 'одышку', 'при', 'обычной', 'физической', 'нагрузке', 'и', 'в', 'покое', ',', 'кашель', ',', 'преимущественно', 'в', 'горизонтальном', 'положении', 'и', 'ночью', ',', 'отѐки', 'нижних', 'конечностей', '.']","['O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",295
506,"['При', 'осмотре', 'АД', '120', '/', '70', 'мм', 'рт.ст', '.', ',', 'PS', '–', '60', 'уд', '/', 'мин', ',', 'при', 'аускультации', 'лѐгких', 'отмечаются', 'влажные', 'хрипы', 'с', 'обеих', 'сторон', ',', 'отѐки', 'стоп', 'и', 'голеней', '.']","['O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'O']",295
507,"['ЭКГ', ':', 'фибрилляция', 'предсердий', ',', 'ЧСС', '–', '65', 'уд', '/', 'мин', ',', 'отклонение', 'ЭОС', 'влево', ',', 'признаки', 'рубцовых', 'изменений', 'левого', 'желудочка', '(', 'инфаркт', 'миокарда', 'в', 'анамнезе', ')', '.']","['O', 'O', 'PAT-START', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
508,"['ЭХО-КГ', ':', 'Общая', 'сократимость', 'миокарда', 'левого', 'желудочка', 'снижена', '(', 'ФВ', '=', '30%', ')', '.']","['O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
509,"['Биохимия', 'крови', ':', 'АСАТ', '–', '45', 'ед', '/', 'л', ',', 'АЛАТ', '–', '39', 'ед', '/', 'л', ',', 'креатинин', '–', '98', 'мкмоль', '/', 'л', ',', 'ОХС', '–', '4,5', 'ммоль', '/', 'л', ',', 'ТГ', '–', '1,4', 'ммоль', '/', 'л', ',', 'ЛВП', '–', '1,0', 'ммоль', '/', 'л', ',', 'глюкоза', '–', '4,5', 'ммоль', '/', 'л', ',', 'К', '+', '–', '4,0', 'ммоль', '/', 'л', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
510,"['На', 'момент', 'осмотра', 'пациент', 'получает', ':', '-', 'Верошпирон', '25', 'мг', '1', 'раз', 'в', 'день', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
511,"['-', 'Бисопролол', '5', 'мг', '1', 'раз', 'в', 'сутки', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
512,"['-', 'Аторвастатин', '40', 'мг', 'вечером', ';']","['O', 'O', 'O', 'O', 'O', 'O']",295
513,"['-', 'Дигоксин', '0,125', 'мг', '1', 'раз', 'в', 'день', ';']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
514,"['-', 'Варфарин', '5', 'мг', '1', 'раза', 'в', 'день', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
515,"['Больной', 'госпитализирован', '.']","['O', 'O', 'O']",295
516,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",295
517,"['Оцените', 'адекватность', 'выбранной', 'диуретической', 'терапии', 'тяжести', 'состояния', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
518,"['2', '.', 'Назовите', 'критерии', 'эффективности', 'диуретической', 'терапии', 'для', 'данного', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
519,"['3', '.', 'Укажите', 'комбинацию', 'лекарственных', 'препаратов', ',', 'сочетание', 'которых', 'усиливает', 'риск', 'брадикардии', 'и', 'АВ-блокады', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
520,"['Перечислите', 'методы', 'контроля', 'безопасности', 'фармакотерапии', '.']","['O', 'O', 'O', 'O', 'O', 'O']",295
521,"['4', '.', 'Укажите', 'лабораторный', 'показатель', 'и', 'его', 'целевое', 'значение', 'для', 'оценки', 'эффективности', 'и', 'безопасности', 'назначения', 'Варфарина', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
522,"['5', '.', 'Изменение', 'каких', 'лабораторных', 'показателей', 'и', 'во', 'сколько', 'раз', 'может', 'свидетельствовать', 'о', 'развитии', 'побочных', 'эффектов', 'на', 'фоне', 'приѐма', 'статинов', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
628,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '370', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '303', '[', 'K003201', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Мужчина', '56', 'лет', 'в', 'течение', '12', 'лет', 'отмечает', 'повышение', 'уровня', 'мочевой', 'кислоты', 'до', '850', 'мкмоль', '/', 'л', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
629,"['Нерегулярно', 'принимает', 'Аллопуринол', '.']","['O', 'O', 'O', 'O']",303
630,"['Отмечал', 'несколько', 'приступов', 'артрита', 'в', 'области', 'локтевых', 'и', 'плечевых', 'суставов', 'за', 'последние', '2', 'года', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O']",303
631,"['В', 'течение', '3', 'лет', 'повышение', 'АД', 'до', '200', '/', '120', 'мм', 'рт', '.', 'ст', '.', 'Лечение', 'комбинацией', 'ингибиторов', 'АПФ', '–', 'Эналаприл', '10', 'мг', 'и', 'блокаторов', 'медленных', 'кальциевых', 'каналов', '–', 'Амлодипин', '10', 'мг', '\uf02d', 'неэффективно', '.']","['O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
632,"['Масса', 'тела', 'избыточная', '.']","['PAT-START', 'PAT', 'PAT', 'O']",303
633,"['Отмечена', 'пастозность', 'лица', 'и', 'нижних', 'конечностей', '.']","['O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
634,"['Температура', 'тела', '36,6', '°', 'С', '.', 'Имеются', 'тофусы', 'в', 'области', 'проксимальных', 'межфаланговых', 'суставов', 'с', 'обеих', 'сторон', ',', 'в', 'области', 'локтевых', 'суставов', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
635,"['В', 'лѐгких', 'дыхание', 'везикулярное', '.']","['O', 'O', 'PHY-START', 'PHY', 'O']",303
636,"['Сердце', ':', 'тоны', 'правильные', ',', '80', 'в', 'мин', '.', ',', 'акцент', 'II', 'тона', 'над', 'аортой', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
637,"['Живот', 'мягкий', ',', 'безболезненный', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'O']",303
638,"['Печень', 'и', 'селезѐнка', 'не', 'увеличены', '.']","['PHY-START', 'O', 'PHY-START', 'PHY', 'PHY', 'O']",303
639,"['Анализ', 'крови', ':', 'Нв', '–', '110', 'г', '/', 'л', ',', 'лейкоциты', '–', '5,4', '×', '10', '9', '/', 'л', ',', 'СОЭ', '–', '12', 'мм', '/', 'ч', '.', 'Общий', 'анализ', 'мочи', ':', 'относительная', 'плотность', '1,008', 'г', '/', 'л', ',', 'белок', '–', '0,066', 'г', '/', 'л', ',', 'лейкоциты', '–', '3', '–', '4', 'в', 'поле', 'зрения', ',', 'цилиндры', '–', 'до', '15', 'в', 'поле', 'зрения', ',', 'кристаллы', 'мочевой', 'кислоты', '.']","['O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'O', 'O', 'O', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",303
640,"['Креатинин', 'сыворотки', 'крови', '–', '200', 'мкмоль', '/', 'л', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",303
641,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",303
642,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",303
643,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
644,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
645,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
646,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
768,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '377', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '310', '[', 'K003184', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '53', 'лет', 'самотеком', 'обратился', 'в', 'поликлинику', 'с', 'жалобами', 'на', 'интенсивную', 'давящую', 'боль', 'за', 'грудиной', 'с', 'иррадиацией', 'в', 'шею', ',', 'левую', 'руку', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
769,"['Из', 'анамнеза', ':', 'около', '6', 'месяцев', 'отмечает', 'приступы', 'давящих', 'болей', 'за', 'грудиной', ',', 'возникающих', 'во', 'время', 'физической', 'нагрузки', ',', 'исчезающих', 'в', 'покое', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
770,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'бледность', 'кожи', ',', 'акроцианоз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'O']",310
771,"['Пальпация', 'грудной', 'клетки', 'болезненности', 'не', 'вызывает', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",310
772,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY-START', 'PHY', 'O', 'PHY-START', 'PHY', 'O']",310
773,"['Границы', 'сердца', 'расширены', 'влево', 'до', 'средино-ключичной', 'линии', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",310
774,"['Тоны', 'сердца', 'глухие', ',', 'ритм', 'правильный', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'O']",310
775,"['Пульс', '–', '96', 'уд', '/', 'мин', '.', ',', 'ритмичный', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PHY-START', 'O']",310
776,"['АД', '–', '150', '/', '90', 'мм', 'рт', '.', 'ст', '.', 'ЭКГ', ':', 'ритм', 'синусовый', ',', 'смещение', 'сегмента', 'SТ', 'в', 'I', 'и', 'II', 'отведениях', 'ниже', 'изолинии', ',', 'сливается', 'с', 'зубцом', 'Т', ',', 'в', 'III', 'отведении', 'сегмент', 'SТ', 'ниже', 'изолинии', ',', 'патологический', 'зубец', 'Q', 'не', 'выявляется', '.']","['PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'PHY-START', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",310
777,"['Пациент', 'срочно', 'госпитализирован', '.']","['O', 'O', 'O', 'O']",310
778,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",310
779,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",310
780,"['2', '.', 'Какие', 'лечебные', 'мероприятия', 'необходимо', 'провести', 'такому', 'больному', 'на', 'амбулаторном', 'этапе', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
781,"['3', '.', 'Какие', 'диагностические', 'мероприятия', 'необходимо', 'провести', 'такому', 'больному', 'на', 'стационарном', 'этапе', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
782,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
783,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
837,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '381', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '314', '[', 'K003192', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больная', 'Ф', '.', '27', 'лет', 'предъявляет', 'жалобы', 'на', 'чувство', 'дискомфорта', 'в', 'животе', ',', 'проходящее', 'после', 'акта', 'дефекации', ',', 'ощущение', 'вздутия', 'живота', ',', 'кашицеобразный', 'стул', 'до', '3', 'раз', 'в', 'сутки', 'с', 'примесью', 'слизи', ',', 'в', 'основном', ',', 'в', 'утреннее', 'время', 'суток', ',', 'периодически', '–', 'чувство', 'неполного', 'опорожнения', 'кишечника', ',', 'эмоциональную', 'лабильность', ',', 'плохой', 'сон', ',', 'частые', 'головные', 'боли', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'O', 'PAT-START', 'PAT', 'PAT', 'O']",314
838,"['Вышеуказанные', 'жалобы', 'беспокоят', 'около', 'трѐх', 'лет', ',', 'после', 'развода', 'с', 'мужем', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
839,"['При', 'объективном', 'обследовании', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",314
840,"['Язык', 'влажный', ',', 'чистый', '.']","['PHY-START', 'PHY', 'O', 'PHY-START', 'O']",314
841,"['Живот', 'несколько', 'вздут', ',', 'мягкий', ',', 'отмечается', 'разлитая', 'пальпаторная', 'чувствительность', 'всего', 'живота', '.']","['PAT-START', 'PAT', 'PAT', 'O', 'PHY-START', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
842,"['Размеры', 'печени', 'по', 'Курлову', 'в', 'пределах', 'нормы', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",314
843,"['Общий', 'анализ', 'крови', ',', 'мочи', ',', 'биохимический', 'анализ', 'крови', '–', 'без', 'существенных', 'изменений', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",314
844,"['Копрологический', 'анализ', '–', 'без', 'существенных', 'патологических', 'признаков', ',', 'однако', 'обнаруживается', 'большое', 'количество', 'слизи', '.']","['PHY-START', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT-START', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
845,"['Вопросы', ':', '1', '.']","['O', 'O', 'O', 'O']",314
846,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",314
847,"['2', '.', 'Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
848,"['3', '.', 'Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
849,"['4', '.', 'С', 'какими', 'заболеваниями', 'следует', 'провести', 'дифференциальный', 'диагноз', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
850,"['5', '.', 'Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",314
