,id,words,ner,task
186,413,"['Язык', 'обложен', 'беловатым', 'налѐтом', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'O']",293
187,268,"['Моча', 'цвета', '«', 'пива', '»', ',', 'кал', 'обесцвечен', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O']",286
189,610,"['Артериальное', 'давление', '–', '150', '/', '90', 'мм', 'рт', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT']",304
190,682,"['Больная', 'не', 'может', 'лежать', 'из-за', 'одышки', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'O']",308
192,193,"['Носовое', 'дыхание', 'затруднено', ',', 'обильные', 'серозно-слизистые', 'выделения', 'из', 'носовых', 'ходов', '.']","['PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",281
193,453,"['Какова', 'Ваша', 'дальнейшая', 'лечебная', 'тактика', '?']","['O', 'O', 'O', 'O', 'O', 'O']",294
194,145,"['Составьте', 'и', 'обоснуйте', 'план', 'дополнительного', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",278
195,289,"['Какова', 'будет', 'терапевтическая', 'тактика', 'на', 'этапе', 'оказания', 'амбулаторно', '-', 'поликлинической', 'помощи', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",287
196,347,"['Составьте', 'и', 'обоснуйте', 'план', 'дополнительного', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",290
197,629,"['На', 'компьютерной', 'томографии', 'лѐгких', 'в', 'нижней', 'доле', 'слева', 'выявлена', 'полость', 'до', '1,2', 'см', 'в', 'диаметре', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
198,16,"['Какие', 'методы', 'диагностики', 'необходимо', 'провести', '?']","['O', 'O', 'O', 'O', 'O', 'O']",270
199,328,"['Постоянно', 'принимает', 'Атенолол', '50', 'мг', 'в', 'сутки', ',', 'Гидрохлортиазид', '25', 'мг', 'в', 'сутки', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",290
200,430,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",293
201,721,"['Какие', 'диагностические', 'мероприятия', 'необходимо', 'провести', 'такому', 'больному', 'на', 'стационарном', 'этапе', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",310
202,679,"['В', 'течение', 'последних', 'суток', 'одышка', 'не', 'исчезает', '.']","['O', 'O', 'O', 'O', 'PAT', 'O', 'O', 'O']",308
203,435,"['Какова', 'Ваша', 'дальнейшая', 'лечебная', 'тактика', '?']","['O', 'O', 'O', 'O', 'O', 'O']",293
204,200,"['Живот', 'мягкий', ',', 'безболезненный', '.']","['PHY', 'PHY', 'O', 'PHY', 'O']",281
205,653,"['Жалобы', 'на', 'мучительный', 'сухой', 'кашель', 'с', 'отделением', 'небольшого', 'количества', 'вязкой', 'слизистой', 'мокроты', ',', 'одышку', ',', 'боль', 'в', 'левом', 'боку', 'при', 'глубоком', 'дыхании', 'и', 'кашле', ',', 'резкую', 'общую', 'слабость', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",307
206,693,"['Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",308
207,512,"['Составьте', 'и', 'обоснуйте', 'план', 'лечения', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",298
208,404,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '358', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '293', '[', 'K000460', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'Р', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",293
209,500,"['Необходимо', 'ли', 'выдать', 'лист', 'временной', 'нетрудоспособности', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",297
210,631,"['Какие', 'методы', 'исследования', 'необходимы', 'в', 'данном', 'случае', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",305
211,115,"['Составьте', 'план', 'лабораторного', 'обследования', 'больного', 'для', 'верификации', 'диагноза', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",277
212,448,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",294
213,450,"['Составьте', 'и', 'обоснуйте', 'план', 'дополнительного', 'обследования', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",294
214,42,"['В', 'качестве', 'базисной', 'терапии', 'получает', 'Серетид', 'ингаляционно', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",273
215,465,"['ЭХО-КГ', ':', 'Общая', 'сократимость', 'миокарда', 'левого', 'желудочка', 'снижена', '(', 'ФВ', '=', '30%', ')', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",295
216,526,"['Указать', 'рекомендованный', 'срок', 'постельного', 'режима', 'и', 'временной', 'нетрудоспособности', 'при', 'данном', 'заболевании', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",299
217,276,"['42', 'года', 'обратился', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'появление', 'в', 'области', 'спины', 'кольцевидной', 'формы', 'ярко-розового', 'образования', 'диаметром', 'около', '15', 'см', ',', 'которое', 'не', 'сопровождалось', 'субъективными', 'ощущениями', ';', 'заметил', 'его', 'случайно', 'накануне', 'вечером', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",287
218,28,"['Каковы', 'будут', 'Ваши', 'дальнейшие', 'рекомендации', 'по', 'лечению', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",271
219,469,"['Назовите', 'критерии', 'эффективности', 'диуретической', 'терапии', 'для', 'данного', 'пациента', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",295
220,98,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '341', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '277', '[', 'K000320', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'М', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",277
221,537,"['Живот', 'при', 'пальпации', 'мягкий', ',', 'болезненный', 'в', 'эпигастральной', 'области', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",300
222,385,"['Нѐбные', 'миндалины', 'покрыты', 'беловатым', 'налѐтом', ',', 'гиперемированы', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O']",292
223,84,"['Объективно', ':', 'состояние', 'удовлетворительное', '.']","['O', 'O', 'PHY', 'PHY', 'O']",276
225,320,"['Установите', 'предварительный', 'диагноз', 'на', 'основании', 'полученных', 'данных', 'с', 'учѐтом', 'синдромального', 'подхода', 'и', 'обоснуйте', 'его', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",289
226,753,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",312
227,563,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '369', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '302', '[', 'K003197', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', 'М', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",302
229,711,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'бледность', 'кожи', ',', 'акроцианоз', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O']",310
230,305,"['Установите', 'предварительный', 'диагноз', 'на', 'основании', 'полученных', 'данных', ',', 'с', 'учѐтом', 'синдромального', 'подхода', ',', 'и', 'обоснуйте', 'его', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",288
231,780,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",314
233,144,"['Обоснуйте', 'поставленный', 'Вами', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",278
234,429,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",293
235,219,"['Сформулируйте', 'и', 'обоснуйте', 'предварительный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O', 'O']",282
236,251,"['Живот', 'вздут', ',', 'при', 'пальпации', 'мягкий', 'безболезненный', '.']","['PAT', 'PAT', 'O', 'O', 'O', 'PHY', 'PHY', 'O']",285
237,86,"['Местного', 'повышения', 'температуры', ',', 'болезненности', 'в', 'области', 'эритемы', 'нет', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",276
238,345,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",290
239,288,"['Назовите', 'заболевания', ',', 'с', 'которыми', 'необходимо', 'проводить', 'дифференциальную', 'диагностику', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",287
240,401,"['Какие', 'группы', 'антибиотиков', 'рекомендованы', 'пациенту', 'для', 'стартовой', 'антибактериальной', 'терапии', ';', 'проведите', 'стратификацию', 'тяжести', 'заболевания', 'и', 'факторов', 'риска', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",292
241,666,"['Поставьте', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",307
243,210,"['Врач-терапевт', 'участковый', 'диагностировал', 'острое', 'респираторное', 'заболевание', ',', 'назначил', 'лечение', 'на', 'дому', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",282
244,233,"['Объективно', ':', 'состояние', 'средней', 'тяжести', ',', 'лицо', 'гиперемировано', ',', 'склеры', 'инъецированы', ',', 'лимфатические', 'узлы', 'не', 'увеличены', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",284
245,314,"['На', 'следующий', 'день', 'продолжали', 'беспокоить', 'слабость', ',', 'разбитость', ',', 'боль', 'в', 'горле', ',', 'заложенность', 'носа', ',', 'появилась', 'головная', 'боль', ',', 'температура', 'выше', '37,8', '°', 'С', 'не', 'повышалась', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'O', 'O', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",289
246,521,"[',', 'СОЭ', '–', '66', 'мм', '/', 'час', ';', 'лейкоцитарная', 'формула', ':', 'палочкоядерные', '–', '9%', ',', 'сегментоядерные', '–', '65,2%', ',', 'лимфоциты', '–', '12,3%', ',', 'эозинофилы', '–', '3,1%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O']",299
247,494,"[',', 'СОЭ', '–', '16', 'мм', '/', 'час', ';', 'нейтрофилы', '–', '65,2%', ',', 'лимфоциты', '–', '21,3%', ',', 'эозинофилы', '–', '3,1%', ',', 'моноциты', '–', '10%', ',', 'базофилы', '–', '0,4%', '.']","['O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'O']",297
248,652,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '374', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '307', '[', 'K003181', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'Больной', '35', 'лет', 'госпитализирован', 'в', 'стационар', 'после', 'осмотра', 'на', 'дому', 'врачом', '-', 'терапевтом', 'участковым', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",307
249,635,"['СЗ_Лечебное', 'дело', '(', 'ч', '.4', ')', '–', '2017', '373', 'СИТУАЦИОННАЯ', 'ЗАДАЧА', '306', '[', 'K003180', ']', 'Инструкция', ':', 'ОЗНАКОМЬТЕСЬ', 'С', 'СИТУАЦИЕЙ', 'И', 'ДАЙТЕ', 'РАЗВЕРНУТЫЕ', 'ОТВЕТЫ', 'НА', 'ВОПРОСЫ', 'Основная', 'часть', 'оставим', 'Больной', '44', 'лет', 'жалуется', 'на', 'боль', 'в', 'левом', 'подреберье', 'с', 'иррадиацией', 'в', 'левую', 'надключичную', 'область', ',', 'усиливающуюся', 'при', 'глубоком', 'дыхании', ',', 'тошноту', ',', 'рвоту', 'с', 'примесью', 'желчи', ',', 'кашель', 'с', 'мокротой', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",306
250,684,"['Грудная', 'клетка', 'эмфизематозна', ',', 'перкуторный', 'звук', 'коробочный', '.']","['PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O']",308
251,455,"['Больной', 'М', '66', 'лет', '.']","['O', 'O', 'O', 'O', 'O']",295
252,765,"['В', 'общем', 'анализе', 'крови', ':', 'СОЭ', '–', '25', 'мм', '\\', 'час', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",313
253,141,"['Биохимические', 'показатели', ':', 'билирубин', 'общий', '–', '160', 'ммоль', '/', 'л', ',', 'прямой', '–', '102', 'ммоль', '/', 'л', ',', 'непрямой', '–', '58', 'ммоль', '/', 'л', ',', 'АлТ', '–', '640', 'МЕ', '/', 'л', ',', 'АсТ', '–', '488', 'ммоль', '/', 'л', ',', 'щѐлочная', 'фосфатаза', '–', '102', 'ед', ',', 'протромбиновый', 'индекс', '–', '60%', '.']","['O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",278
254,91,"['Печень', 'и', 'селезѐнка', 'не', 'увеличены', '.']","['PHY', 'O', 'PHY', 'PHY', 'PHY', 'O']",276
255,121,"['16', 'лет', 'направлен', 'с', 'приѐма', 'в', 'поликлинике', 'в', 'инфекционную', 'больницу', '20.08', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",278
256,214,"['Язык', 'покрыт', 'густым', ',', 'белым', 'налѐтом', '.']","['PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",282
259,738,"['Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",311
260,768,"['Какие', 'симптомы', 'являются', 'обязательными', 'для', 'данного', 'заболевания', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",313
261,351,"[',', 'глюкоза', 'натощак', '–', '5,4', 'ммоль', '/', 'л', ',', 'общий', 'холестерин', '–', '5,0', 'ммоль', '/', 'л', ',', 'ТГ', '–', '1,8', 'ммоль', '/', 'л', ',', 'ХС-ЛПВП', '–', '1,2', 'ммоль', '/', 'л', ',', 'креатинин', '–', '100', 'мкмоль', '/', 'л', ',', 'СКФ', '(', 'по', 'формуле', 'Кокрофта-Голта', ')', '=', '65,3', 'мл', '/', 'мин', ';', 'альбуминурия', '–', '10', 'мг', '/', 'сутки', '.']","['O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",290
262,350,"['Через', '6', 'месяцев', 'регулярной', 'антигипертензивной', 'терапии', '(', 'комбинация', 'Амлодипина', 'в', 'дозе', '10', 'мг', '/', 'сутки', 'и', 'препарата', 'из', 'группы', 'блокаторов', 'РААС', '(', 'ингибитор', 'АПФ', 'или', 'антагонист', 'рецепторов', 'к', 'ангиотензину', 'II', ')', '+', 'Розувостатин', '20', 'мг', '/', 'сутки', '+', 'соблюдение', 'диеты', '–', 'АД', 'в', 'пределах', '120', '–', '130', '/', '70', '–', '80', 'мм', 'рт.ст', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O']",290
264,75,"['38', 'лет', 'обратилась', 'за', 'консультацией', 'к', 'врачу-терапевту', 'участковому', 'с', 'жалобами', 'на', 'появление', 'участков', 'покраснения', 'в', 'области', 'передней', 'поверхности', 'левого', 'бедра', ',', 'правого', 'плеча', ',', 'боль', 'в', 'левом', 'тазобедренном', 'суставе', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",276
265,751,"['Какое', 'лечение', 'следует', 'назначить', 'данному', 'больному', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",312
266,676,"['Приступы', 'обычно', 'купировались', 'ингаляциями', 'Беротека', ',', 'таблетками', 'Теофиллина', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",308
267,55,"['Состояние', 'больного', 'не', 'улучшается', '.']","['O', 'O', 'O', 'O', 'O']",274
268,583,"['В', 'лѐгких', 'дыхание', 'везикулярное', '.']","['O', 'O', 'PHY', 'PHY', 'O']",303
269,779,"['Копрологический', 'анализ', '–', 'без', 'существенных', 'патологических', 'признаков', ',', 'однако', 'обнаруживается', 'большое', 'количество', 'слизи', '.']","['PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",314
270,755,"['47', 'лет', 'предъявляет', 'жалобы', 'на', 'зуд', 'кожи', ',', 'нарушения', 'менструального', 'цикла', ',', 'желтушность', 'кожных', 'покровов', ',', 'похудание', ',', 'дискомфорт', 'в', 'правом', 'верхнем', 'квадранте', 'живота', '.']","['O', 'O', 'O', 'O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",313
271,525,"['Возможные', 'осложнения', 'со', 'стороны', 'внутренних', 'органов', '(', 'местные', 'и', 'общие', ')', 'при', 'повторении', 'подобных', 'состояний', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",299
272,522,"['Предположите', 'наиболее', 'вероятный', 'диагноз', '.']","['O', 'O', 'O', 'O', 'O']",299
273,149,"['Заболевание', 'началось', 'остро', ',', 'даже', 'внезапно', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",279
275,105,"['Объективно', ':', 'состояние', 'средней', 'степени', 'тяжести', ',', 'сознание', 'ясное', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PHY', 'PHY', 'O']",277
277,622,"['Тоны', 'сердца', 'приглушены', ',', 'ритмичны', ',', 'пульс', '–', '100', 'уд', '/', 'мин', '.']","['PAT', 'PAT', 'PAT', 'O', 'PHY', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",305
278,699,"['В', 'лѐгких', 'дыхание', 'везикулярное', ',', 'хрипов', 'нет', '.']","['O', 'O', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'O']",309
279,195,"['Выявлены', 'умеренная', 'гиперемия', 'дужек', ',', 'язычка', ',', 'миндалин', 'и', 'умеренная', 'гиперемия', 'и', 'зернистость', 'задней', 'стенки', 'глотки', '.']","['O', 'O', 'PAT', 'PAT', 'O', 'PAT', 'O', 'PAT', 'O', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'PAT', 'O']",281
280,9,"['Объективно', ':', 'температура', '38,5', 'ºС', '.']","['O', 'O', 'PAT', 'PAT', 'PAT', 'O']",270
281,579,"['Лечение', 'комбинацией', 'ингибиторов', 'АПФ', '–', 'Эналаприл', '10', 'мг', 'и', 'блокаторов', 'медленных', 'кальциевых', 'каналов', '–', 'Амлодипин', '10', 'мг', '\uf02d', 'неэффективно', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",303
283,64,"['Сегодня', 'после', 'тяжѐлой', 'физической', 'нагрузки', '(', 'поднял', 'шкаф', 'на', '2', 'этаж', ')', 'появилось', 'подобное', 'состояние', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",275
284,89,"['Тоны', 'сердца', 'ясные', ',', 'ритмичные', ',', 'ЧСС', '–', '70', 'уд', '/', 'мин', ',', 'АД', '–', '120', '/', '80', 'мм', 'рт', '.']","['PHY', 'PHY', 'PHY', 'O', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'O', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY', 'PHY']",276
