#FORMAT=WebAnno TSV 3.3
#T_SP=custom.Span|label
#T_SP=org.dkpro.core.api.pdf.type.PdfPage|height|pageNumber|width


#Text=СЗ_Лечебное дело (ч.4) – 2017 
#Text=
#Text= 
#Text=
#Text=334 
#Text=
#Text= 
#Text=
#Text=СИТУАЦИОННЫЕ ЗАДАЧИ (часть 4) 
#Text=
#Text=для первичной аккредитации выпускников, завершающих в 2017 году подготовку по 
#Text=
#Text=образовательной программе высшего медицинского образования в соответствии с 
#Text=
#Text=федеральным государственным образовательным стандартом по специальности 
#Text=
#Text=«Лечебное дело» 
#Text=
#Text=СИТУАЦИОННАЯ ЗАДАЧА 270 [K000058] 
#Text=
#Text=Инструкция: ОЗНАКОМЬТЕСЬ С СИТУАЦИЕЙ И ДАЙТЕ РАЗВЕРНУТЫЕ 
#Text=
#Text=ОТВЕТЫ НА ВОПРОСЫ 
#Text=
#Text=Основная часть 
#Text=
#Text=Больная 39 лет обратилась в поликлинику с жалобами на боли в горле при 
#Text=
#Text=глотании, першение, повышение температуры тела до 37,5 ºС.
217-19	18177-18178	в	патологический признак[203]	841.92[922]	11[922]	595.32[922]	
217-20	18179-18186	глазных	патологический признак[203]	841.92[922]	11[922]	595.32[922]	
217-21	18187-18194	яблоках	патологический признак[203]	841.92[922]	11[922]	595.32[922]	
217-22	18194-18195	,	_	841.92[922]	11[922]	595.32[922]	
217-23	18196-18207	светобоязнь	патологический признак	841.92[922]	11[922]	595.32[922]	
217-24	18207-18208	,	_	841.92[922]	11[922]	595.32[922]	
217-25	18209-18221	слезотечение	патологический признак	841.92[922]	11[922]	595.32[922]	
217-26	18221-18222	,	_	841.92[922]	11[922]	595.32[922]	
217-27	18223-18229	жжение	патологический признак[204]	841.92[922]	11[922]	595.32[922]	
217-28	18230-18231	в	патологический признак[204]	841.92[922]	11[922]	595.32[922]	
217-29	18234-18240	глазах	патологический признак[204]	841.92[922]	11[922]	595.32[922]	
217-30	18240-18241	,	_	841.92[922]	11[922]	595.32[922]	
217-31	18242-18249	сильный	патологический признак[205]	841.92[922]	11[922]	595.32[922]	
217-32	18250-18257	насморк	патологический признак[205]	841.92[922]	11[922]	595.32[922]	
217-33	18257-18258	,	_	841.92[922]	11[922]	595.32[922]	
217-34	18259-18263	боли	патологический признак[206]	841.92[922]	11[922]	595.32[922]	
217-35	18264-18265	в	патологический признак[206]	841.92[922]	11[922]	595.32[922]	
217-36	18266-18271	горле	патологический признак[206]	841.92[922]	11[922]	595.32[922]	
217-37	18272-18275	при	патологический признак[206]	841.92[922]	11[922]	595.32[922]	
217-38	18276-18284	глотании	патологический признак[206]	841.92[922]	11[922]	595.32[922]	
217-39	18284-18285	.	_	841.92[922]	11[922]	595.32[922]	

#Text=На следующий день и все 
#Text=
#Text=последующие дни температура тела до 40 °С.
218-1	18286-18288	На	_	841.92[922]	11[922]	595.32[922]	
218-2	18289-18298	следующий	_	841.92[922]	11[922]	595.32[922]	
218-3	18299-18303	день	_	841.92[922]	11[922]	595.32[922]	
218-4	18304-18305	и	_	841.92[922]	11[922]	595.32[922]	
218-5	18306-18309	все	_	841.92[922]	11[922]	595.32[922]	
218-6	18312-18323	последующие	_	841.92[922]	11[922]	595.32[922]	
218-7	18324-18327	дни	_	841.92[922]	11[922]	595.32[922]	
218-8	18328-18339	температура	патологический признак[207]	841.92[922]	11[922]	595.32[922]	
218-9	18340-18344	тела	патологический признак[207]	841.92[922]	11[922]	595.32[922]	
218-10	18345-18347	до	патологический признак[207]	841.92[922]	11[922]	595.32[922]	
218-11	18348-18350	40	патологический признак[207]	841.92[922]	11[922]	595.32[922]	
218-12	18351-18352	°	патологический признак[207]	841.92[922]	11[922]	595.32[922]	
218-13	18352-18353	С	патологический признак[207]	841.92[922]	11[922]	595.32[922]	
218-14	18353-18354	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Заболевание связывает с переохлаждением.
219-1	18355-18366	Заболевание	_	841.92[922]	11[922]	595.32[922]	
219-2	18367-18376	связывает	_	841.92[922]	11[922]	595.32[922]	
219-3	18377-18378	с	_	841.92[922]	11[922]	595.32[922]	
219-4	18379-18394	переохлаждением	_	841.92[922]	11[922]	595.32[922]	
219-5	18394-18395	.	_	841.92[922]	11[922]	595.32[922]	

#Text=При осмотре больного температура тела 38°С, вялый.
220-1	18398-18401	При	_	841.92[922]	11[922]	595.32[922]	
220-2	18402-18409	осмотре	_	841.92[922]	11[922]	595.32[922]	
220-3	18410-18418	больного	_	841.92[922]	11[922]	595.32[922]	
220-4	18419-18430	температура	патологический признак[208]	841.92[922]	11[922]	595.32[922]	
220-5	18431-18435	тела	патологический признак[208]	841.92[922]	11[922]	595.32[922]	
220-6	18436-18438	38	патологический признак[208]	841.92[922]	11[922]	595.32[922]	
220-7	18438-18439	°	патологический признак[208]	841.92[922]	11[922]	595.32[922]	
220-8	18439-18440	С	патологический признак[208]	841.92[922]	11[922]	595.32[922]	
220-9	18440-18441	,	патологический признак[208]	841.92[922]	11[922]	595.32[922]	
220-10	18442-18447	вялый	патологический признак	841.92[922]	11[922]	595.32[922]	
220-11	18447-18448	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Общее состояние средней 
#Text=
#Text=тяжести.
221-1	18449-18454	Общее	_	841.92[922]	11[922]	595.32[922]	
221-2	18455-18464	состояние	_	841.92[922]	11[922]	595.32[922]	
221-3	18465-18472	средней	_	841.92[922]	11[922]	595.32[922]	
221-4	18475-18482	тяжести	_	841.92[922]	11[922]	595.32[922]	
221-5	18482-18483	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Носовое дыхание затруднено, обильные серозно-слизистые выделения из 
#Text=
#Text=носовых ходов.
222-1	18484-18491	Носовое	патологический признак[209]	841.92[922]	11[922]	595.32[922]	
222-2	18492-18499	дыхание	патологический признак[209]	841.92[922]	11[922]	595.32[922]	
222-3	18500-18510	затруднено	патологический признак[209]	841.92[922]	11[922]	595.32[922]	
222-4	18510-18511	,	_	841.92[922]	11[922]	595.32[922]	
222-5	18512-18520	обильные	патологический признак[210]	841.92[922]	11[922]	595.32[922]	
222-6	18521-18538	серозно-слизистые	патологический признак[210]	841.92[922]	11[922]	595.32[922]	
222-7	18539-18548	выделения	патологический признак[210]	841.92[922]	11[922]	595.32[922]	
222-8	18549-18551	из	патологический признак[210]	841.92[922]	11[922]	595.32[922]	
222-9	18554-18561	носовых	патологический признак[210]	841.92[922]	11[922]	595.32[922]	
222-10	18562-18567	ходов	патологический признак[210]	841.92[922]	11[922]	595.32[922]	
222-11	18567-18568	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Веки отѐчны.
223-1	18569-18573	Веки	патологический признак[211]	841.92[922]	11[922]	595.32[922]	
223-2	18574-18580	отѐчны	патологический признак[211]	841.92[922]	11[922]	595.32[922]	
223-3	18580-18581	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Конъюнктивы обоих глаз резко гиперемированы.
224-1	18582-18593	Конъюнктивы	патологический признак[212]	841.92[922]	11[922]	595.32[922]	
224-2	18594-18599	обоих	патологический признак[212]	841.92[922]	11[922]	595.32[922]	
224-3	18600-18604	глаз	патологический признак[212]	841.92[922]	11[922]	595.32[922]	
224-4	18605-18610	резко	патологический признак[212]	841.92[922]	11[922]	595.32[922]	
224-5	18611-18625	гиперемированы	патологический признак[212]	841.92[922]	11[922]	595.32[922]	
224-6	18625-18626	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Выявлены 
#Text=
#Text=умеренная гиперемия дужек, язычка, миндалин и умеренная гиперемия и зернистость 
#Text=
#Text=задней стенки глотки.
225-1	18627-18635	Выявлены	_	841.92[922]	11[922]	595.32[922]	
225-2	18638-18647	умеренная	_	841.92[922]	11[922]	595.32[922]	
225-3	18648-18657	гиперемия	патологический признак[213]	841.92[922]	11[922]	595.32[922]	
225-4	18658-18663	дужек	патологический признак[213]	841.92[922]	11[922]	595.32[922]	
225-5	18663-18664	,	_	841.92[922]	11[922]	595.32[922]	
225-6	18665-18671	язычка	патологический признак	841.92[922]	11[922]	595.32[922]	
225-7	18671-18672	,	_	841.92[922]	11[922]	595.32[922]	
225-8	18673-18681	миндалин	патологический признак	841.92[922]	11[922]	595.32[922]	
225-9	18682-18683	и	_	841.92[922]	11[922]	595.32[922]	
225-10	18684-18693	умеренная	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-11	18694-18703	гиперемия	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-12	18704-18705	и	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-13	18706-18717	зернистость	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-14	18720-18726	задней	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-15	18727-18733	стенки	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-16	18734-18740	глотки	патологический признак[214]	841.92[922]	11[922]	595.32[922]	
225-17	18740-18741	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Миндалины не увеличены.
226-1	18742-18751	Миндалины	физиологический признак[215]	841.92[922]	11[922]	595.32[922]	
226-2	18752-18754	не	физиологический признак[215]	841.92[922]	11[922]	595.32[922]	
226-3	18755-18764	увеличены	физиологический признак[215]	841.92[922]	11[922]	595.32[922]	
226-4	18764-18765	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Пальпируются мягкие, безболезненные 
#Text=
#Text=подчелюстные, шейные и подмышечные лимфатические узлы.
227-1	18766-18778	Пальпируются	патологический признак[216]	841.92[922]	11[922]	595.32[922]	
227-2	18779-18785	мягкие	патологический признак[216]	841.92[922]	11[922]	595.32[922]	
227-3	18785-18786	,	_	841.92[922]	11[922]	595.32[922]	
227-4	18787-18801	безболезненные	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-5	18804-18816	подчелюстные	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-6	18816-18817	,	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-7	18818-18824	шейные	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-8	18825-18826	и	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-9	18827-18838	подмышечные	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-10	18839-18852	лимфатические	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-11	18853-18857	узлы	патологический признак[217]	841.92[922]	11[922]	595.32[922]	
227-12	18857-18858	.	_	841.92[922]	11[922]	595.32[922]	

#Text=В лѐгких при аускультации 
#Text=
#Text=жѐсткое дыхание, хрипы не выслушиваются.
228-1	18859-18860	В	_	841.92[922]	11[922]	595.32[922]	
228-2	18861-18867	лѐгких	_	841.92[922]	11[922]	595.32[922]	
228-3	18868-18871	при	_	841.92[922]	11[922]	595.32[922]	
228-4	18872-18884	аускультации	_	841.92[922]	11[922]	595.32[922]	
228-5	18887-18894	жѐсткое	патологический признак[218]	841.92[922]	11[922]	595.32[922]	
228-6	18895-18902	дыхание	патологический признак[218]	841.92[922]	11[922]	595.32[922]	
228-7	18902-18903	,	_	841.92[922]	11[922]	595.32[922]	
228-8	18904-18909	хрипы	физиологический признак[219]	841.92[922]	11[922]	595.32[922]	
228-9	18910-18912	не	физиологический признак[219]	841.92[922]	11[922]	595.32[922]	
228-10	18913-18926	выслушиваются	физиологический признак[219]	841.92[922]	11[922]	595.32[922]	
228-11	18926-18927	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Пульс – 102 уд/мин, ритмичный, 
#Text=
#Text=удовлетворительного наполнения.
229-1	18928-18933	Пульс	патологический признак[220]	841.92[922]	11[922]	595.32[922]	
229-2	18934-18935	–	патологический признак[220]	841.92[922]	11[922]	595.32[922]	
229-3	18936-18939	102	патологический признак[220]	841.92[922]	11[922]	595.32[922]	
229-4	18940-18942	уд	патологический признак[220]	841.92[922]	11[922]	595.32[922]	
229-5	18942-18943	/	патологический признак[220]	841.92[922]	11[922]	595.32[922]	
229-6	18943-18946	мин	патологический признак[220]	841.92[922]	11[922]	595.32[922]	
229-7	18946-18947	,	_	841.92[922]	11[922]	595.32[922]	
229-8	18948-18957	ритмичный	физиологический признак	841.92[922]	11[922]	595.32[922]	
229-9	18957-18958	,	_	841.92[922]	11[922]	595.32[922]	
229-10	18961-18980	удовлетворительного	физиологический признак[221]	841.92[922]	11[922]	595.32[922]	
229-11	18981-18991	наполнения	физиологический признак[221]	841.92[922]	11[922]	595.32[922]	
229-12	18991-18992	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Тоны сердца отчѐтливые.
230-1	18993-18997	Тоны	физиологический признак[222]	841.92[922]	11[922]	595.32[922]	
230-2	18998-19004	сердца	физиологический признак[222]	841.92[922]	11[922]	595.32[922]	
230-3	19005-19015	отчѐтливые	физиологический признак[222]	841.92[922]	11[922]	595.32[922]	
230-4	19015-19016	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Язык чистый, влажный.
231-1	19017-19021	Язык	физиологический признак[223]	841.92[922]	11[922]	595.32[922]	
231-2	19022-19028	чистый	физиологический признак[223]	841.92[922]	11[922]	595.32[922]	
231-3	19028-19029	,	_	841.92[922]	11[922]	595.32[922]	
231-4	19030-19037	влажный	физиологический признак	841.92[922]	11[922]	595.32[922]	
231-5	19037-19038	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Живот мягкий, безболезненный.
232-1	19041-19046	Живот	физиологический признак[224]	841.92[922]	11[922]	595.32[922]	
232-2	19047-19053	мягкий	физиологический признак[224]	841.92[922]	11[922]	595.32[922]	
232-3	19053-19054	,	_	841.92[922]	11[922]	595.32[922]	
232-4	19055-19069	безболезненный	физиологический признак	841.92[922]	11[922]	595.32[922]	
232-5	19069-19070	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Печень и селезѐнка не пальпируются.
233-1	19071-19077	Печень	физиологический признак	841.92[922]	11[922]	595.32[922]	
233-2	19078-19079	и	_	841.92[922]	11[922]	595.32[922]	
233-3	19080-19089	селезѐнка	физиологический признак[225]	841.92[922]	11[922]	595.32[922]	
233-4	19090-19092	не	физиологический признак[225]	841.92[922]	11[922]	595.32[922]	
233-5	19093-19105	пальпируются	физиологический признак[225]	841.92[922]	11[922]	595.32[922]	
233-6	19105-19106	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Менингеальных 
#Text=
#Text=симптомов нет.
234-1	19107-19120	Менингеальных	физиологический признак[226]	841.92[922]	11[922]	595.32[922]	
234-2	19123-19132	симптомов	физиологический признак[226]	841.92[922]	11[922]	595.32[922]	
234-3	19133-19136	нет	физиологический признак[226]	841.92[922]	11[922]	595.32[922]	
234-4	19136-19137	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Лабораторная диагностика.
235-1	19140-19152	Лабораторная	_	841.92[922]	11[922]	595.32[922]	
235-2	19153-19164	диагностика	_	841.92[922]	11[922]	595.32[922]	
235-3	19164-19165	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Кровь: эритроциты – 3,5х10
#Text=12
#Text=
#Text=/л, Нв – 116 г/л, лейкоциты – 7,8х10
#Text=9
#Text=/л, эозинофилы – 
#Text=
#Text=1%, палочкоядерные – 8%, сегментоядерные – 53%, лимфоциты – 36%, моноциты – 2%.
236-1	19168-19173	Кровь	_	841.92[922]	11[922]	595.32[922]	
236-2	19173-19174	:	_	841.92[922]	11[922]	595.32[922]	
236-3	19175-19185	эритроциты	патологический признак[227]	841.92[922]	11[922]	595.32[922]	
236-4	19186-19187	–	патологический признак[227]	841.92[922]	11[922]	595.32[922]	
236-5	19188-19194	3,5х10	патологический признак[227]	841.92[922]	11[922]	595.32[922]	
236-6	19195-19197	12	патологический признак[227]	841.92[922]	11[922]	595.32[922]	
236-7	19199-19200	/	патологический признак[227]	841.92[922]	11[922]	595.32[922]	
236-8	19200-19201	л	патологический признак[227]	841.92[922]	11[922]	595.32[922]	
236-9	19201-19202	,	_	841.92[922]	11[922]	595.32[922]	
236-10	19203-19205	Нв	патологический признак[228]	841.92[922]	11[922]	595.32[922]	
236-11	19206-19207	–	патологический признак[228]	841.92[922]	11[922]	595.32[922]	
236-12	19208-19211	116	патологический признак[228]	841.92[922]	11[922]	595.32[922]	
236-13	19212-19213	г	патологический признак[228]	841.92[922]	11[922]	595.32[922]	
236-14	19213-19214	/	патологический признак[228]	841.92[922]	11[922]	595.32[922]	
236-15	19214-19215	л	патологический признак[228]	841.92[922]	11[922]	595.32[922]	
236-16	19215-19216	,	_	841.92[922]	11[922]	595.32[922]	
236-17	19217-19226	лейкоциты	физиологический признак[229]	841.92[922]	11[922]	595.32[922]	
236-18	19227-19228	–	физиологический признак[229]	841.92[922]	11[922]	595.32[922]	
236-19	19229-19235	7,8х10	физиологический признак[229]	841.92[922]	11[922]	595.32[922]	
236-20	19236-19237	9	физиологический признак[229]	841.92[922]	11[922]	595.32[922]	
236-21	19238-19239	/	физиологический признак[229]	841.92[922]	11[922]	595.32[922]	
236-22	19239-19240	л	физиологический признак[229]	841.92[922]	11[922]	595.32[922]	
236-23	19240-19241	,	_	841.92[922]	11[922]	595.32[922]	
236-24	19242-19252	эозинофилы	физиологический признак[230]	841.92[922]	11[922]	595.32[922]	
236-25	19253-19254	–	физиологический признак[230]	841.92[922]	11[922]	595.32[922]	
236-26	19257-19259	1%	физиологический признак[230]	841.92[922]	11[922]	595.32[922]	
236-27	19259-19260	,	_	841.92[922]	11[922]	595.32[922]	
236-28	19261-19275	палочкоядерные	патологический признак[231]	841.92[922]	11[922]	595.32[922]	
236-29	19276-19277	–	патологический признак[231]	841.92[922]	11[922]	595.32[922]	
236-30	19278-19280	8%	патологический признак[231]	841.92[922]	11[922]	595.32[922]	
236-31	19280-19281	,	_	841.92[922]	11[922]	595.32[922]	
236-32	19282-19297	сегментоядерные	физиологический признак[232]	841.92[922]	11[922]	595.32[922]	
236-33	19298-19299	–	физиологический признак[232]	841.92[922]	11[922]	595.32[922]	
236-34	19300-19303	53%	физиологический признак[232]	841.92[922]	11[922]	595.32[922]	
236-35	19303-19304	,	_	841.92[922]	11[922]	595.32[922]	
236-36	19305-19314	лимфоциты	физиологический признак[233]	841.92[922]	11[922]	595.32[922]	
236-37	19315-19316	–	физиологический признак[233]	841.92[922]	11[922]	595.32[922]	
236-38	19317-19320	36%	физиологический признак[233]	841.92[922]	11[922]	595.32[922]	
236-39	19320-19321	,	_	841.92[922]	11[922]	595.32[922]	
236-40	19322-19330	моноциты	физиологический признак[234]	841.92[922]	11[922]	595.32[922]	
236-41	19331-19332	–	физиологический признак[234]	841.92[922]	11[922]	595.32[922]	
236-42	19333-19335	2%	физиологический признак[234]	841.92[922]	11[922]	595.32[922]	
236-43	19335-19336	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Моча: без патологии.
237-1	19339-19343	Моча	_	841.92[922]	11[922]	595.32[922]	
237-2	19343-19344	:	_	841.92[922]	11[922]	595.32[922]	
237-3	19345-19348	без	физиологический признак[235]	841.92[922]	11[922]	595.32[922]	
237-4	19349-19358	патологии	физиологический признак[235]	841.92[922]	11[922]	595.32[922]	
237-5	19358-19359	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Рентгенография грудной клетки – без патологии.
238-1	19362-19376	Рентгенография	_	841.92[922]	11[922]	595.32[922]	
238-2	19377-19384	грудной	_	841.92[922]	11[922]	595.32[922]	
238-3	19385-19391	клетки	_	841.92[922]	11[922]	595.32[922]	
238-4	19392-19393	–	_	841.92[922]	11[922]	595.32[922]	
238-5	19394-19397	без	физиологический признак[236]	841.92[922]	11[922]	595.32[922]	
238-6	19398-19407	патологии	физиологический признак[236]	841.92[922]	11[922]	595.32[922]	
238-7	19407-19408	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Вопросы: 
#Text=
#Text=1.
239-1	19411-19418	Вопросы	_	841.92[922]	11[922]	595.32[922]	
239-2	19418-19419	:	_	841.92[922]	11[922]	595.32[922]	
239-3	19422-19423	1	_	841.92[922]	11[922]	595.32[922]	
239-4	19423-19424	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Сформулируйте и обоснуйте предварительный диагноз. 
#Text=
#Text=2.
240-1	19425-19438	Сформулируйте	_	841.92[922]	11[922]	595.32[922]	
240-2	19439-19440	и	_	841.92[922]	11[922]	595.32[922]	
240-3	19441-19450	обоснуйте	_	841.92[922]	11[922]	595.32[922]	
240-4	19451-19466	предварительный	_	841.92[922]	11[922]	595.32[922]	
240-5	19467-19474	диагноз	_	841.92[922]	11[922]	595.32[922]	
240-6	19474-19475	.	_	841.92[922]	11[922]	595.32[922]	
240-7	19478-19479	2	_	841.92[922]	11[922]	595.32[922]	
240-8	19479-19480	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Назовите заболевания, с которыми необходимо провести дифференциальную 
#Text=
#Text=диагностику. 
#Text=
#Text=3.
241-1	19481-19489	Назовите	_	841.92[922]	11[922]	595.32[922]	
241-2	19490-19501	заболевания	_	841.92[922]	11[922]	595.32[922]	
241-3	19501-19502	,	_	841.92[922]	11[922]	595.32[922]	
241-4	19503-19504	с	_	841.92[922]	11[922]	595.32[922]	
241-5	19505-19513	которыми	_	841.92[922]	11[922]	595.32[922]	
241-6	19514-19524	необходимо	_	841.92[922]	11[922]	595.32[922]	
241-7	19525-19533	провести	_	841.92[922]	11[922]	595.32[922]	
241-8	19534-19550	дифференциальную	_	841.92[922]	11[922]	595.32[922]	
241-9	19553-19564	диагностику	_	841.92[922]	11[922]	595.32[922]	
241-10	19564-19565	.	_	841.92[922]	11[922]	595.32[922]	
241-11	19568-19569	3	_	841.92[922]	11[922]	595.32[922]	
241-12	19569-19570	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Составьте план обследования. 
#Text=
#Text=4.
242-1	19571-19580	Составьте	_	841.92[922]	11[922]	595.32[922]	
242-2	19581-19585	план	_	841.92[922]	11[922]	595.32[922]	
242-3	19586-19598	обследования	_	841.92[922]	11[922]	595.32[922]	
242-4	19598-19599	.	_	841.92[922]	11[922]	595.32[922]	
242-5	19602-19603	4	_	841.92[922]	11[922]	595.32[922]	
242-6	19603-19604	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Составьте план лечения. 
#Text=
#Text=5.
243-1	19605-19614	Составьте	_	841.92[922]	11[922]	595.32[922]	
243-2	19615-19619	план	_	841.92[922]	11[922]	595.32[922]	
243-3	19620-19627	лечения	_	841.92[922]	11[922]	595.32[922]	
243-4	19627-19628	.	_	841.92[922]	11[922]	595.32[922]	
243-5	19631-19632	5	_	841.92[922]	11[922]	595.32[922]	
243-6	19632-19633	.	_	841.92[922]	11[922]	595.32[922]	

#Text=Какова тактика врача-терапевта участкового,?
244-1	19634-19640	Какова	_	841.92[922]	11[922]	595.32[922]	
244-2	19641-19648	тактика	_	841.92[922]	11[922]	595.32[922]	
244-3	19649-19664	врача-терапевта	_	841.92[922]	11[922]	595.32[922]	
244-4	19665-19676	участкового	_	841.92[922]	11[922]	595.32[922]	
244-5	19676-19677	,	_	841.92[922]	11[922]	595.32[922]	
244-6	19677-19678	?	_	841.92[922]	11[922]	595.32[922]	

#Text=СЗ_Лечебное дело (ч.4) – 2017 
#Text=
#Text= 
#Text=
#Text=346 
#Text=
#Text= 
#Text=
#Text=СИТУАЦИОННАЯ ЗАДАЧА 282 [K000341] 
#Text=
#Text=Инструкция: ОЗНАКОМЬТЕСЬ С СИТУАЦИЕЙ И ДАЙТЕ РАЗВЕРНУТЫЕ 
#Text=
#Text=ОТВЕТЫ НА ВОПРОСЫ 
#Text=
#Text=Основная часть 
#Text=
#Text=Больной А. 18 лет, учащийся, заболел 4 дня назад, когда температура тела 
#Text=
#Text=повысилась до 38 °С, появилась слабость, ломота в теле, головная боль.
245-1	19684-19695	СЗ_Лечебное	_	841.92[923]	12[923]	595.32[923]	
245-2	19696-19700	дело	_	841.92[923]	12[923]	595.32[923]	
245-3	19701-19702	(	_	841.92[923]	12[923]	595.32[923]	
245-4	19702-19703	ч	_	841.92[923]	12[923]	595.32[923]	
245-5	19703-19705	.4	_	841.92[923]	12[923]	595.32[923]	
245-6	19705-19706	)	_	841.92[923]	12[923]	595.32[923]	
245-7	19707-19708	–	_	841.92[923]	12[923]	595.32[923]	
245-8	19709-19713	2017	_	841.92[923]	12[923]	595.32[923]	
245-9	19719-19722	346	_	841.92[923]	12[923]	595.32[923]	
245-10	19728-19740	СИТУАЦИОННАЯ	_	841.92[923]	12[923]	595.32[923]	
245-11	19741-19747	ЗАДАЧА	_	841.92[923]	12[923]	595.32[923]	
245-12	19748-19751	282	_	841.92[923]	12[923]	595.32[923]	
245-13	19752-19753	[	_	841.92[923]	12[923]	595.32[923]	
245-14	19753-19760	K000341	_	841.92[923]	12[923]	595.32[923]	
245-15	19760-19761	]	_	841.92[923]	12[923]	595.32[923]	
245-16	19764-19774	Инструкция	_	841.92[923]	12[923]	595.32[923]	
245-17	19774-19775	:	_	841.92[923]	12[923]	595.32[923]	
245-18	19776-19788	ОЗНАКОМЬТЕСЬ	_	841.92[923]	12[923]	595.32[923]	
245-19	19789-19790	С	_	841.92[923]	12[923]	595.32[923]	
245-20	19791-19800	СИТУАЦИЕЙ	_	841.92[923]	12[923]	595.32[923]	
245-21	19801-19802	И	_	841.92[923]	12[923]	595.32[923]	
245-22	19803-19808	ДАЙТЕ	_	841.92[923]	12[923]	595.32[923]	
245-23	19809-19820	РАЗВЕРНУТЫЕ	_	841.92[923]	12[923]	595.32[923]	
245-24	19823-19829	ОТВЕТЫ	_	841.92[923]	12[923]	595.32[923]	
245-25	19830-19832	НА	_	841.92[923]	12[923]	595.32[923]	
245-26	19833-19840	ВОПРОСЫ	_	841.92[923]	12[923]	595.32[923]	
245-27	19843-19851	Основная	_	841.92[923]	12[923]	595.32[923]	
245-28	19852-19857	часть	_	841.92[923]	12[923]	595.32[923]	
245-29	19860-19867	Больной	_	841.92[923]	12[923]	595.32[923]	
245-30	19868-19869	А	_	841.92[923]	12[923]	595.32[923]	
245-31	19869-19870	.	_	841.92[923]	12[923]	595.32[923]	
245-32	19871-19873	18	_	841.92[923]	12[923]	595.32[923]	
245-33	19874-19877	лет	_	841.92[923]	12[923]	595.32[923]	
245-34	19877-19878	,	_	841.92[923]	12[923]	595.32[923]	
245-35	19879-19887	учащийся	_	841.92[923]	12[923]	595.32[923]	
245-36	19887-19888	,	_	841.92[923]	12[923]	595.32[923]	
245-37	19889-19896	заболел	_	841.92[923]	12[923]	595.32[923]	
245-38	19897-19898	4	_	841.92[923]	12[923]	595.32[923]	
245-39	19899-19902	дня	_	841.92[923]	12[923]	595.32[923]	
245-40	19903-19908	назад	_	841.92[923]	12[923]	595.32[923]	
245-41	19908-19909	,	_	841.92[923]	12[923]	595.32[923]	
245-42	19910-19915	когда	_	841.92[923]	12[923]	595.32[923]	
245-43	19916-19927	температура	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-44	19928-19932	тела	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-45	19935-19945	повысилась	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-46	19946-19948	до	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-47	19949-19951	38	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-48	19952-19953	°	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-49	19953-19954	С	патологический признак[237]	841.92[923]	12[923]	595.32[923]	
245-50	19954-19955	,	_	841.92[923]	12[923]	595.32[923]	
245-51	19956-19965	появилась	_	841.92[923]	12[923]	595.32[923]	
245-52	19966-19974	слабость	патологический признак	841.92[923]	12[923]	595.32[923]	
245-53	19974-19975	,	_	841.92[923]	12[923]	595.32[923]	
245-54	19976-19982	ломота	патологический признак[238]	841.92[923]	12[923]	595.32[923]	
245-55	19983-19984	в	патологический признак[238]	841.92[923]	12[923]	595.32[923]	
